timestamp,nanoTime,type,x,y,z,w,label
1761853382358,62822538310929,GYRO,0.2083049,0.26572618,-0.020158539,0.0,0
1761853382369,62822550020096,ROT_VEC,0.32042116,0.43597233,0.5944233,0.5949112,0
1761853382370,62822550319054,MAG,27.225,-17.325,-9.262501,0.0,0
1761853382370,62822550412075,ACC,-1.3609179,8.86481,3.8285162,0.0,0
1761853382378,62822559156294,GYRO,0.19807291,0.27382013,-0.022754714,0.0,0
1761853382390,62822570731398,ROT_VEC,0.32000795,0.43890107,0.5942979,0.59310263,0
1761853382390,62822571037179,MAG,27.6375,-18.1875,-9.675,0.0,0
1761853382391,62822571498273,ACC,-1.4853446,8.699107,3.434897,0.0,0
1761853382400,62822580202127,GYRO,0.14798199,0.25717407,-3.054324E-4,0.0,0
1761853382410,62822591060304,ROT_VEC,0.31964284,0.4416,0.5940546,0.59153783,0
1761853382411,62822591301658,MAG,26.306252,-18.65625,-10.5375,0.0,0
1761853382412,62822592518794,ACC,-1.4679967,8.718249,3.0550363,0.0,0
1761853382420,62822600982544,GYRO,0.06017018,0.060781047,0.013897174,0.0,0
1761853382434,62822614774523,ROT_VEC,0.3204874,0.44279012,0.59300125,0.59124804,0
1761853382434,62822615036085,ACC,-1.4231312,8.794222,3.2721848,0.0,0
1761853382434,62822615118741,MAG,26.531252,-18.6,-8.681251,0.0,0
1761853382441,62822621901085,GYRO,-0.04734202,-0.07651082,0.0042760535,0.0,0
1761853382449,62822629771189,ROT_VEC,0.32184905,0.4425384,0.5916628,0.5920372,0
1761853382449,62822629922283,MAG,25.875002,-19.893751,-10.650001,0.0,0
1761853382453,62822633529262,ACC,-1.4279169,8.764311,3.6693935,0.0,0
1761853382463,62822643826033,GYRO,-0.089797124,-0.109039366,0.004123337,0.0,0
1761853382469,62822649364314,ROT_VEC,0.322677,0.4415896,0.59096915,0.5929871,0
1761853382469,62822649527023,MAG,27.900002,-18.28125,-9.712501,0.0,0
1761853382475,62822655229158,ACC,-1.5230316,8.68475,4.128217,0.0,0
1761853382483,62822663329991,GYRO,-0.07238748,-0.1122464,0.02489274,0.0,0
1761853382488,62822668753377,ROT_VEC,0.3229977,0.4405077,0.5909116,0.59367406,0
1761853382488,62822668902752,MAG,27.69375,-18.50625,-10.33125,0.0,0
1761853382496,62822676490200,ACC,-1.4183456,8.773284,4.5098724,0.0,0
1761853382504,62822684623637,GYRO,0.029932374,-0.09560034,0.055130545,0.0,0
1761853382509,62822689815408,ROT_VEC,0.32316914,0.4398298,0.59138215,0.5936149,0
1761853382509,62822689957023,MAG,27.243752,-18.13125,-9.95625,0.0,0
1761853382516,62822697167648,ACC,-1.1802598,8.883354,4.505087,0.0,0
1761853382527,62822707923012,GYRO,0.110871956,0.048716467,0.038331766,0.0,0
1761853382529,62822710160825,MAG,25.500002,-19.03125,-11.4375,0.0,0
1761853382530,62822710757908,ROT_VEC,0.3228418,0.44029564,0.59228086,0.5925507,0
1761853382538,62822718901085,ACC,-1.154537,8.898309,4.1587257,0.0,0
1761853382545,62822726013533,GYRO,0.13423753,0.14828743,-0.0074830935,0.0,0
1761853382550,62822730524106,ROT_VEC,0.32235906,0.44157043,0.59296256,0.5911816,0
1761853382550,62822730696346,MAG,26.587502,-19.050001,-7.7812505,0.0,0
1761853382558,62822738945460,ACC,-1.3435699,8.691928,3.9577286,0.0,0
1761853382566,62822746526918,GYRO,0.1452331,0.12568542,-0.01527162,0.0,0
1761853382568,62822748858898,ROT_VEC,0.32236832,0.4430766,0.59292644,0.5900848,0
1761853382569,62822749270252,MAG,26.306252,-19.462502,-9.88125,0.0,0
1761853382580,62822760973533,ACC,-1.416551,8.796016,3.8584266,0.0,0
1761853382587,62822767943064,GYRO,0.15790854,0.17883067,0.0021380268,0.0,0
1761853382588,62822769007335,ROT_VEC,0.32192543,0.44510445,0.59303916,0.5886855,0
1761853382588,62822769183585,MAG,26.38125,-19.125,-10.087501,0.0,0
1761853382601,62822781676241,ACC,-1.4548361,8.848659,3.7100716,0.0,0
1761853382609,62822789409783,GYRO,0.13988803,0.12965605,-0.0015271619,0.0,0
1761853382609,62822789576293,ROT_VEC,0.3220623,0.44683883,0.5926776,0.58765996,0
1761853382609,62822789720460,MAG,26.643751,-17.625,-9.50625,0.0,0
1761853382622,62822802852596,ACC,-1.480559,8.895318,3.8033917,0.0,0
1761853382630,62822810363533,GYRO,0.13469568,0.11866048,9.162972E-4,0.0,0
1761853382630,62822810527439,ROT_VEC,0.32224545,0.4484732,0.59230417,0.58669025,0
1761853382630,62822810637335,MAG,28.462502,-17.831251,-9.056251,0.0,0
1761853382643,62822823524314,ACC,-1.4374882,8.733803,3.757928,0.0,0
1761853382648,62822829126762,MAG,28.5375,-16.837502,-8.400001,0.0,0
1761853382653,62822833202231,GYRO,0.1301142,0.22892158,0.0140498895,0.0,0
1761853382653,62822833329054,ROT_VEC,0.32143518,0.4506357,0.5926822,0.58509374,0
1761853382663,62822843241033,ACC,-1.4482559,8.796016,3.266801,0.0,0
1761853382669,62822849765981,MAG,26.493752,-18.431252,-7.51875,0.0,0
1761853382671,62822851715043,GYRO,0.03970621,0.35033095,0.00962112,0.0,0
1761853382671,62822851980356,ROT_VEC,0.320309,0.45260528,0.59272045,0.58415157,0
1761853382683,62822864000512,ACC,-1.41356,8.989237,2.7242286,0.0,0
1761853382688,62822869013950,MAG,28.0125,-20.6625,-8.2875,0.0,0
1761853382691,62822871568793,GYRO,-0.05146536,0.075594515,0.0021380268,0.0,0
1761853382691,62822871735668,ROT_VEC,0.32152086,0.45264935,0.59106493,0.58512825,0
1761853382704,62822884927439,ACC,-1.3286148,8.973084,2.9718857,0.0,0
1761853382710,62822890983064,MAG,27.618752,-18.337502,-7.8187504,0.0,0
1761853382713,62822893290096,GYRO,-0.11636974,-0.14004076,-0.0074830935,0.0,0
1761853382713,62822893463585,ROT_VEC,0.32401884,0.45107254,0.5885801,0.58746815,0
1761853382725,62822905251554,ACC,-1.1569297,8.851649,3.397808,0.0,0
1761853382729,62822910031450,MAG,27.656252,-18.487501,-7.9125004,0.0,0
1761853382733,62822914126762,GYRO,-0.2102902,-0.07315106,-0.060475614,0.0,0
1761853382734,62822914413533,ROT_VEC,0.32496083,0.44911966,0.5869083,0.5901107,0
1761853382757,62822937823429,ACC,-1.3926228,8.7469635,3.3517463,0.0,0
1761853382757,62822937944210,MAG,26.081251,-19.0125,-8.08125,0.0,0
1761853382757,62822938000564,GYRO,-0.33001968,0.012370012,-0.091477,0.0,0
1761853382757,62822938045408,ROT_VEC,0.3237209,0.4470642,0.58694035,0.592317,0
1761853382766,62822946903168,ACC,-1.4979069,8.935996,3.5443685,0.0,5
1761853382768,62822948834314,MAG,25.781252,-19.706251,-6.4687505,0.0,5
1761853382775,62822955391241,GYRO,-0.32925612,-0.17379104,-0.07895427,0.0,5
1761853382775,62822955637700,ROT_VEC,0.32377622,0.44404975,0.5856661,0.59580535,5
1761853382789,62822969502804,ACC,-1.4177474,8.770293,4.0707893,0.0,5
1761853382789,62822969664887,MAG,26.906252,-19.3125,-8.38125,0.0,5
1761853382796,62822976949887,GYRO,-0.29107708,-0.30497423,-0.08781181,0.0,5
1761853382796,62822977134158,ROT_VEC,0.32445395,0.440326,0.5841948,0.59963244,5
1761853382810,62822990422700,ACC,-1.5218352,8.620144,4.698307,0.0,5
1761853382810,62822991068116,MAG,25.743752,-19.25625,-8.887501,0.0,5
1761853382817,62822997774210,GYRO,-0.22220206,-0.1517999,-0.074830934,0.0,5
1761853382830,62823010617700,ROT_VEC,0.32422325,0.43710732,0.5831775,0.60309243,5
1761853382830,62823011123950,MAG,28.800001,-16.78125,-8.64375,0.0,5
1761853382831,62823011276398,ACC,-1.6701902,8.572288,4.8155556,0.0,5
1761853382838,62823018617543,GYRO,-0.09758565,-0.049174614,-0.041691523,0.0,5
