timestamp,nanoTime,type,x,y,z,w,label
1761849246768,58686948243132,GYRO,0.03695732,0.022754714,0.004734202,0.0,1
1761849246780,58686960734954,ACC,-0.15613168,7.079764,6.3397837,0.0,1
1761849246785,58686966126517,ROT_VEC,0.29236922,0.27612504,0.60880107,0.6838395,1
1761849246786,58686966318027,MAG,22.725,-13.44375,-16.0125,0.0,1
1761849246788,58686969008340,GYRO,0.00763581,0.008704823,0.0010690134,0.0,1
1761849246801,58686981917350,ACC,-0.16390835,7.0983086,6.452246,0.0,1
1761849246815,58686995427975,ROT_VEC,0.2925682,0.276228,0.6085972,0.6838943,1
1761849246816,58686996233600,MAG,22.050001,-14.08125,-15.13125,0.0,1
1761849246816,58686996309902,GYRO,-0.008704823,0.006872229,-0.0074830935,0.0,1
1761849246821,58687002167559,ACC,-0.26141587,7.137192,6.546763,0.0,1
1761849246826,58687006961517,ROT_VEC,0.29260793,0.27614412,0.60848516,0.6840108,1
1761849246826,58687007051569,MAG,20.79375,-13.406251,-15.843751,0.0,1
1761849246830,58687010329486,GYRO,-0.012675445,0.0044287695,-0.0056504994,0.0,1
1761849246843,58687023216725,ACC,-0.28414768,7.151549,6.652047,0.0,1
1761849246845,58687025916934,ROT_VEC,0.29249382,0.27617863,0.6084213,0.6841025,1
1761849246845,58687026120423,MAG,19.63125,-17.212502,-15.468751,0.0,1
1761849246851,58687031443444,GYRO,-0.0018325944,1.527162E-4,-0.0018325944,0.0,1
1761849246864,58687044800215,ACC,-0.23569304,7.1389866,6.710671,0.0,1
1761849246865,58687046018392,MAG,23.118752,-13.51875,-16.331251,0.0,1
1761849246866,58687046212923,ROT_VEC,0.29243636,0.27626336,0.60841405,0.6840993,1
1761849246872,58687052402038,GYRO,0.028252495,-0.0025961753,0.005497783,0.0,1
1761849246886,58687066257715,ROT_VEC,0.29247773,0.2763893,0.60850227,0.68395233,1
1761849246886,58687066499329,MAG,20.79375,-15.656251,-16.29375,0.0,1
1761849246886,58687066624173,ACC,-0.17347965,7.1270223,6.52104,0.0,1
1761849246893,58687073483861,GYRO,0.025961753,6.108648E-4,9.162972E-4,0.0,1
1761849246907,58687087189954,ROT_VEC,0.2925886,0.276549,0.60850066,0.6838417,1
1761849246907,58687087408496,ACC,-0.17706887,7.1210403,6.497112,0.0,1
1761849246907,58687087513184,MAG,22.462502,-15.093751,-14.7375,0.0,1
1761849246914,58687094340736,GYRO,0.020616686,0.016951498,-0.0015271619,0.0,1
1761849246927,58687107248444,ROT_VEC,0.2926943,0.27676025,0.60849184,0.68371886,1
1761849246927,58687107438288,ACC,-0.23928227,7.1246295,6.506683,0.0,1
1761849246927,58687107584902,MAG,22.518751,-15.262501,-16.2,0.0,1
1761849246934,58687115184329,GYRO,0.017409647,0.011606431,0.0016798781,0.0,1
1761849246945,58687125935059,ROT_VEC,0.29283148,0.27694744,0.60845864,0.68361384,1
1761849246945,58687126135215,MAG,23.118752,-13.500001,-15.431251,0.0,1
1761849246947,58687127618340,ACC,-0.33379877,7.1210403,6.625128,0.0,1
1761849246955,58687136077298,GYRO,0.024281874,0.0108428495,0.009010255,0.0,1
1761849246965,58687146082975,ROT_VEC,0.29270235,0.27731743,0.6085407,0.6834461,1
1761849246966,58687146264069,MAG,22.050001,-14.08125,-15.13125,0.0,1
1761849246968,58687148959850,ACC,-0.22313072,7.16112,6.629315,0.0,1
1761849246976,58687156899017,GYRO,0.03329213,0.019394957,0.0070249448,0.0,1
1761849246986,58687166430527,ROT_VEC,0.29276443,0.27758178,0.6086475,0.68321705,1
1761849246986,58687166653340,MAG,22.368752,-14.343751,-17.1,0.0,1
1761849246989,58687169368809,ACC,-0.18364914,7.1802626,6.4683976,0.0,1
1761849246997,58687177711413,GYRO,0.03527744,-0.0067195124,0.008246674,0.0,1
1761849247007,58687187232298,ROT_VEC,0.29316828,0.27761883,0.6085063,0.6831546,1
